NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
0336,02.270,child,anak,ngana',ngana'  -anya  p11  +DMB,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,-anya    ,,,,kinship,noun,,hubungan kemasyarakatan,0257/25,076,48.0,56.0,,,20.0
0339,02.273,last born child,anak bungsu,ngana tampaluit,ngana tampaluit  +DMB,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0258,078*,0.0,0.0,C147 G145,,
0340,02.272,first born child,anak sulung,lombua,"lombua, DMB: ngana sia'ang",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0257,077*,0.0,0.0,C146,,
0340,02.272,first born child,anak sulung,ngana sia'ang,"lombua, DMB: ngana sia'ang",Dampelas,Dampla in Bangkir,120.2287,0.7803,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0257,077*,0.0,0.0,C146,,
0341,02.282,little child,kanak-kanak,ngàngana',"ngàngana', DMB: ngana todeide'",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,kinship,noun,,,0259/26,,0.0,0.0,,,
0341,02.282,little child,kanak-kanak,ngana todeide',"ngàngana', DMB: ngana todeide'",Dampelas,Dampla in Bangkir,120.2287,0.7803,,True,,,False,nan,,,,,kinship,noun,,,0259/26,,0.0,0.0,,,
0343,02.470,grandmother,nenek (perempuan),tëtë,tëtë -nya +DMB,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,-nya ,,,,kinship,noun,,hubungan kemasyarakatan,0264,080,0.0,0.0,C149 E137 F136 G151,,
0343a,02.472,grandmother  (form of address),nenek perempuan  (panggilan),bekë,bekë  p10,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0264a,,0.0,0.0,,,
0344,02.460,grandfather,kakek,kai,kai  -nya +DMB,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,-nya ,,,,kinship,noun,,hubungan kemasyarakatan,0263,081,0.0,0.0,C148 E137,,
0344a,02.462,grandfather (form of address),kakek (panggilan),kai,kai   p10,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0263a,,0.0,0.0,,,
