NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
1147b,12.007,in that direction,ke sana #fill up??#,umaa ua'o ??,"BGL: mamo uo ""pergi ke sana""  ~ p4, STD: umaa ua'o ?? p27",Pendau,Sitadong,120.3278,0.865,,True,,,False,nan,,,,,,intr / adv,,posisi,,,0.0,0.0,,,
1149,12.095,from,dari,la mai uo,OKS: la mai uo,Pendau,Ogo Kaasi,120.3284,0.8413,,True,,,False,nan,,,,,space,prepositio,,,1446,,0.0,0.0,,,
1151,12.0??,until,hingga,uma'o,OKS: uma'o,Pendau,Ogo Kaasi,120.3284,0.8413,,True,,,True,nan,,,,,space,prepositio,,,1447,,0.0,0.0,,,
1152,12.099,"around, surrounding",keliling sekeliling,papalit moo,OKS: papalit moo,Pendau,Ogo Kaasi,120.3284,0.8413,,True,,,False,nan,,,,,space,prepositio,,,1454,,0.0,0.0,,,
1153,12.092,downstream,ke hilir,maanjur,OKS: maanjur,Pendau,Ogo Kaasi,120.3284,0.8413,,True,,,False,nan,,,,,space,intr,action,,0966,,0.0,0.0,,,
1154,12.093,upstream,ke hulu,mabuntuan,"STD: mabuntuan, OKS: pomure",Pendau,Sitadong,120.3278,0.865,,True,,,False,nan,,,,,space,intr,action,,0965,,0.0,0.0,,,
1154,12.093,upstream,ke hulu,pomure,"STD: mabuntuan, OKS: pomure",Pendau,Ogo Kaasi,120.3284,0.8413,,True,,,False,nan,,,,,space,intr,action,,0965,,0.0,0.0,,,
1155,10.570,go inside,masuk  memasuki,pentama,OKS: pentama M-  +KNI ~,Pendau,Ogo Kaasi,120.3284,0.8413,,False,,,False,nan,M-   ,,,,space,intr,action,,1458,,0.0,0.0,,,
1156,10.477,go out/to the outside,keluar,meluang,OKS: meluang,Pendau,Ogo Kaasi,120.3284,0.8413,,True,,,False,nan,,,,,space,intr,action,,1456,,0.0,0.0,,,
1160,,my house,rumahku k.g. empunya o. ke I tunggal,junjungo'u,junjungo'u  p10,Pendau,Parisan,119.9267,0.1552,,True,,,True,nan,,,,,person,pronoun,,,1369,,0.0,0.0,,,
1161,,our house (exclusive),rumah kami (ke I jamak (exclusive),junjung mami,junjung mami,Pendau,Parisan,119.9267,0.1552,,True,,,True,nan,,,,,person,pronoun,,,1372,,0.0,0.0,,,
